player_name,rating_2.0,DPR,KAST,Impact,ADR,KPR,total_kills,HS%,total_deaths,KD_ratio,dmgPR,grenade_dmgPR,maps_played,rounds_played,APR,saved_by_teammatePR,saved_teammatesPR,rounds_with_kils,KD_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_W%_after_opening,opening_kill_in_W_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,maps_W%,rating_2.0_1+,rating_2.0_1+_streak,rating_1.0_all_Career,clutches_won_1on1,clutches_lost_1on1,clutches_won_1on2,clutches_won_1on3,clutches_won_1on4,clutches_won_1on5
nbqq,0.670731707,0.395348837,0.716129032,0.635514019,0.619834711,0.666666667,0.812252652,0.562380038,0.788378545,0.565217391,0.619834711,0.113333333,0.34178744,0.856355395,0.375,0.5,0.5,0.837942746,0.40893961,0.658645276,0.583643123,0.333333333,0.50617284,0.7,0.408408408,0.836471551,0.82834407,0.793339026,0.722365039,0.581395349,0.642857143,0.790783034,0.050658858,0.430359937,0.798126951,0.442307692,0.207207207,0.694666667,0.563,0.272727273,0.357142837,0.653846154,0.653846154,0.644444444,0.153846154,0.2,0.0
magixx,0.743902439,0.209302326,0.816129032,0.635514019,0.621900826,0.648148148,0.376602818,0.642994242,0.327990136,0.660869565,0.621900826,0.166666667,0.157004831,0.40422068,0.375,0.555555556,0.555555556,0.393255701,0.520684736,0.318181818,0.23866171,0.415458937,0.555555556,0.791,0.444444444,0.395415473,0.400909435,0.347566183,0.316195373,0.360465116,0.214285714,0.376019576,0.008491947,0.165884194,0.397502601,0.221153846,0.045045045,0.804,0.656,0.272727273,0.357142837,0.307692308,0.307692308,0.333333333,0.076923077,0.2,0.0
obj,0.597560976,0.348837209,0.75483871,0.429906542,0.495867769,0.611111111,0.023112237,0.3243762,0.021270037,0.556521739,0.495867769,0.1,0.009661836,0.026345804,0.25,0.5,0.888888889,0.024502669,0.405135521,0.008912656,0.012639405,0.173913043,0.24691358,0.818,0.258258258,0.024355301,0.025009473,0.023911187,0.017994859,0.011627907,0.0,0.015701468,0.012298682,0.004694836,0.028095734,0.009615385,0.0,0.444,0.556,0.090909091,0.357142837,0.064102564,0.064102564,0.022222222,0.0,0.0,0.0
zqkS,0.609756098,0.255813953,0.674193548,0.542056075,0.469008264,0.555555556,0.191388317,0.178502879,0.185881628,0.556521739,0.469008264,0.146666667,0.086956522,0.222822599,0.3125,0.444444444,0.5,0.210092188,0.402757965,0.171122995,0.108550186,0.512077295,0.567901235,0.642,0.387387387,0.22247237,0.225464191,0.179333903,0.138817481,0.081395349,0.071428571,0.05954323,0.201464129,0.034428795,0.195629553,0.182692308,0.063063063,0.657333333,0.466,0.151515152,0.357142837,0.243589744,0.243589744,0.133333333,0.076923077,0.0,0.0
MODDII,0.292682927,0.627906977,0.15483871,0.280373832,0.361570248,0.296296296,0.000791515,1.0,0.000308261,0.226086957,0.361570248,0.0,0.0,0.002537306,0.6875,0.222222222,0.0,0.000727802,0.402757965,0.000891266,0.0,0.845410628,0.567901235,0.5,0.429429429,0.001432665,0.001136794,0.0,0.002570694,0.0,0.0,0.001223491,0.0,0.0,0.003121748,0.0,0.0,0.0,0.0,0.0,0.357142837,0.0,1e-11,0.0,0.0,0.0,0.0
xseveN,0.743902439,0.302325581,0.783870968,0.663551402,0.712809917,0.685185185,0.418394808,0.577735125,0.374845869,0.634782609,0.712809917,0.223333333,0.163043478,0.433811242,0.5,0.5,0.444444444,0.426734595,0.501664289,0.317290553,0.26394052,0.362318841,0.50617284,0.742,0.396396396,0.420589439,0.422508526,0.386848847,0.383033419,0.453488372,0.285714286,0.375815661,0.018740849,0.358372457,0.467221644,0.596153846,0.045045045,0.745333333,0.676,0.424242424,0.357142837,0.307692308,0.307692308,0.444444444,0.153846154,0.0,0.0
jR,0.487804878,0.372093023,0.616129032,0.420560748,0.421487603,0.388888889,0.057622289,0.606525912,0.069512947,0.382608696,0.421487603,0.106666667,0.030193237,0.078497752,0.375,0.555555556,0.333333333,0.064774381,0.359961959,0.05258467,0.049070632,0.314009662,0.456790123,0.683,0.339339339,0.084527221,0.073133763,0.046968403,0.046272494,0.023255814,0.0,0.051794454,0.002635432,0.046948357,0.075962539,0.019230769,0.018018018,0.82,0.308,0.060606061,0.357142837,0.064102564,0.064102564,0.044444444,0.0,0.0,0.0
HEAP,0.658536585,0.372093023,0.677419355,0.644859813,0.595041322,0.648148148,0.254392908,0.773512476,0.24784217,0.556521739,0.595041322,0.176666667,0.103864734,0.273727436,0.3125,0.444444444,0.666666667,0.267588549,0.40085592,0.233511586,0.215613383,0.314009662,0.543209877,0.779,0.501501502,0.265861646,0.272072755,0.244235696,0.218508997,0.139534884,0.214285714,0.251019576,0.006442167,0.061032864,0.303850156,0.269230769,0.036036036,0.705333333,0.494,0.151515152,0.333333333,0.217948718,0.217948718,0.244444444,0.0,0.2,0.0
SZPERO,0.585365854,0.325581395,0.616129032,0.560747664,0.479338843,0.555555556,0.481082792,0.307101727,0.491368681,0.52173913,0.479338843,0.13,0.221014493,0.558409048,0.25,0.388888889,0.333333333,0.511644833,0.330480266,0.431372549,0.316728625,0.429951691,0.543209877,0.765,0.438438438,0.573884568,0.527472527,0.456874466,0.401028278,0.290697674,0.142857143,0.290783034,0.289311859,0.192488263,0.481789802,0.394230769,0.099099099,0.688,0.462,0.151515152,0.333333333,0.448717949,0.448717949,0.377777778,0.307692308,0.0,0.0
Vegi,0.682926829,0.418604651,0.667741935,0.682242991,0.659090909,0.703703704,0.468893462,0.548944338,0.448520345,0.573913043,0.659090909,0.103333333,0.184782609,0.483922461,0.3125,0.5,0.555555556,0.478165939,0.426058012,0.395721925,0.363568773,0.31884058,0.530864198,0.73,0.462462462,0.46766271,0.461917393,0.473099915,0.42159383,0.360465116,0.285714286,0.450856444,0.043338214,0.145539906,0.502601457,0.326923077,0.045045045,0.624,0.545,0.333333333,0.333333333,0.41025641,0.41025641,0.444444444,0.307692308,0.0,0.0
bodyy,0.731707317,0.395348837,0.7,0.747663551,0.747933884,0.666666667,0.624821909,0.6756238,0.607583231,0.565217391,0.747933884,0.24,0.253623188,0.657724497,0.625,0.611111111,0.5,0.642163998,0.403708987,0.621212121,0.488475836,0.391304348,0.62962963,0.735,0.516516517,0.643061809,0.633573323,0.61058924,0.526992288,0.569767442,0.5,0.631933116,0.019912152,0.281690141,0.561914672,0.682692308,0.099099099,0.74,0.611,0.454545455,0.333333333,0.461538462,0.461538462,0.4,0.307692308,0.4,0.0
mopoz,0.597560976,0.441860465,0.625806452,0.644859813,0.553719008,0.574074074,0.356656641,0.598848369,0.383477189,0.47826087,0.553719008,0.166666667,0.161835749,0.406714903,0.375,0.5,0.388888889,0.368267831,0.289586305,0.385026738,0.377695167,0.289855072,0.567901235,0.693,0.516516517,0.420998772,0.367942402,0.333048676,0.341902314,0.244186047,0.285714286,0.362561175,0.009370425,0.226917058,0.295525494,0.192307692,0.081081081,0.592,0.452,0.151515152,0.333333333,0.230769231,0.230769231,0.2,0.230769231,0.0,0.0
ragga,0.719512195,0.395348837,0.703225806,0.719626168,0.679752066,0.685185185,0.388000633,0.458733205,0.367293465,0.582608696,0.679752066,0.113333333,0.153381643,0.40093284,0.375,0.611111111,0.555555556,0.400776322,0.433666191,0.386809269,0.304089219,0.391304348,0.641975309,0.701,0.522522523,0.383135489,0.394846533,0.391972673,0.311053985,0.302325581,0.357142857,0.312805873,0.132357247,0.095461659,0.393340271,0.288461538,0.027027027,0.636,0.586,0.333333333,0.333333333,0.243589744,0.243589744,0.333333333,0.307692308,0.0,0.0
soulfly,0.768292683,0.441860465,0.722580645,0.831775701,0.743801653,0.759259259,0.500712363,0.58925144,0.461621455,0.608695652,0.743801653,0.163333333,0.193236715,0.489364404,0.5,0.611111111,0.666666667,0.498301795,0.481217309,0.515151515,0.432713755,0.357487923,0.666666667,0.718,0.567567568,0.460499386,0.478590375,0.45175064,0.542416452,0.581395349,0.142857143,0.497756933,0.002928258,0.273865415,0.523413111,0.365384615,0.072072072,0.712,0.627,0.303030303,0.333333333,0.346153846,0.346153846,0.377777778,0.230769231,0.0,0.0
JIaYm,0.707317073,0.488372093,0.651612903,0.775700935,0.731404959,0.722222222,0.224948552,0.618042226,0.218865598,0.556521739,0.731404959,0.166666667,0.088164251,0.22701743,0.5,0.555555556,0.555555556,0.230470645,0.401806942,0.233511586,0.205947955,0.338164251,0.641975309,0.726,0.597597598,0.21285305,0.228874574,0.206660974,0.228791774,0.151162791,0.214285714,0.222063622,0.004099561,0.115805947,0.243496358,0.153846154,0.027027027,0.594666667,0.541,0.151515152,0.333333333,0.141025641,0.141025641,0.133333333,0.0,0.0,0.0
MisteM,0.658536585,0.372093023,0.693548387,0.626168224,0.603305785,0.648148148,0.724394491,0.637236084,0.699136868,0.573913043,0.603305785,0.153333333,0.315217391,0.775633249,0.375,0.5,0.5,0.73920427,0.420351878,0.549910873,0.539776952,0.289855072,0.456790123,0.748,0.375375375,0.774048301,0.729442971,0.679760888,0.655526992,0.755813953,0.5,0.734706362,0.007320644,0.331768388,0.716961498,0.451923077,0.153153153,0.809333333,0.546,0.333333333,0.333333333,0.58974359,0.58974359,0.777777778,0.692307692,0.2,0.0
Tsogoo,0.573170732,0.465116279,0.719354839,0.46728972,0.568181818,0.574074074,0.106063005,0.600767754,0.114364982,0.469565217,0.568181818,0.096666667,0.048309179,0.121466422,0.375,0.555555556,0.5,0.113537118,0.367094627,0.065953654,0.057992565,0.338164251,0.395061728,0.693,0.318318318,0.120957839,0.117089807,0.102476516,0.097686375,0.023255814,0.0,0.11276509,0.000585652,0.025039124,0.100936524,0.067307692,0.018018018,0.422666667,0.439,0.090909091,0.333333333,0.128205128,0.128205128,0.088888889,0.076923077,0.0,0.0
robiin,0.682926829,0.372093023,0.75483871,0.61682243,0.70661157,0.62962963,0.132974513,0.414587332,0.12946979,0.556521739,0.70661157,0.32,0.057971014,0.145048173,0.75,0.555555556,0.555555556,0.142163998,0.401331431,0.090909091,0.08401487,0.314009662,0.432098765,0.748,0.369369369,0.139377814,0.146267526,0.130657558,0.110539846,0.058139535,0.0,0.132952692,0.004099561,0.048513302,0.129032258,0.240384615,0.009009009,0.68,0.49,0.151515152,0.333333333,0.076923077,0.076923077,0.066666667,0.153846154,0.2,0.0
apocdud,0.731707317,0.441860465,0.712903226,0.76635514,0.745867769,0.703703704,0.270698116,0.447216891,0.261559803,0.565217391,0.745867769,0.25,0.117149758,0.27803564,0.5625,0.555555556,0.5,0.275836972,0.407513077,0.278966132,0.22527881,0.376811594,0.654320988,0.752,0.567567568,0.266680311,0.263736264,0.285226302,0.223650386,0.220930233,0.142857143,0.239600326,0.045387994,0.169014085,0.248699272,0.384615385,0.099099099,0.693333333,0.612,0.212121212,0.333333333,0.179487179,0.179487179,0.177777778,0.230769231,0.0,0.0
arT,0.646341463,0.488372093,0.651612903,0.76635514,0.659090909,0.611111111,0.328478708,0.383877159,0.354346486,0.47826087,0.659090909,0.16,0.146135266,0.362159,0.5625,0.555555556,0.333333333,0.349102377,0.294816928,0.465240642,0.418587361,0.328502415,0.765432099,0.723,0.66966967,0.356733524,0.364910951,0.295473954,0.272493573,0.255813953,0.214285714,0.271207178,0.064421669,0.367762128,0.244536941,0.317307692,0.315315315,0.754666667,0.525,0.303030303,0.333333333,0.166666667,0.166666667,0.088888889,0.153846154,0.0,0.0
leo_drk,0.62195122,0.302325581,0.748387097,0.53271028,0.504132231,0.518518519,0.180465411,0.6756238,0.187268804,0.504347826,0.504132231,0.166666667,0.083333333,0.217720778,0.375,0.611111111,0.5,0.195778748,0.365668093,0.157754011,0.150185874,0.304347826,0.469135802,0.747,0.414414414,0.2253377,0.204622963,0.185311699,0.097686375,0.139534884,0.071428571,0.180261011,0.004099561,0.089201878,0.178980229,0.192307692,0.0,0.628,0.443,0.121212121,0.333333333,0.115384615,0.115384615,0.177777778,0.076923077,0.0,0.0
MUTiRiS,0.719512195,0.325581395,0.758064516,0.672897196,0.690082645,0.666666667,0.640018996,0.512476008,0.596331689,0.6,0.690082645,0.233333333,0.266908213,0.673483455,0.5625,0.555555556,0.5,0.666666667,0.484070376,0.562388592,0.429739777,0.405797101,0.580246914,0.753,0.465465465,0.650839132,0.667298219,0.614859095,0.59125964,0.430232558,0.071428571,0.663743883,0.007320644,0.256651017,0.554630593,0.653846154,0.081081081,0.769333333,0.626,0.212121212,0.333333333,0.474358974,0.474358974,0.355555556,0.461538462,0.2,0.0
Dimaoneshot,0.475609756,0.581395349,0.583870968,0.457943925,0.578512397,0.5,0.012031027,0.424184261,0.013717633,0.373913043,0.578512397,0.093333333,0.004830918,0.015688666,0.4375,0.555555556,0.388888889,0.01431344,0.395149786,0.013368984,0.011895911,0.333333333,0.580246914,0.562,0.435435435,0.013712648,0.017809776,0.00853971,0.005141388,0.011627907,0.0,0.012030995,0.0,0.007824726,0.015608741,0.019230769,0.0,0.266666667,0.2,0.03030303,0.333333333,0.038461538,0.038461538,0.0,0.0,0.0,0.0
Noktse,0.670731707,0.348837209,0.638709677,0.672897196,0.626033058,0.648148148,0.38198512,0.383877159,0.364673243,0.582608696,0.626033058,0.176666667,0.163043478,0.406488156,0.4375,0.5,0.5,0.396894711,0.423680456,0.360071301,0.263197026,0.429951691,0.617283951,0.701,0.459459459,0.396438805,0.394846533,0.378309137,0.331619537,0.186046512,0.5,0.223083197,0.250073206,0.115805947,0.374609781,0.365384615,0.045045045,0.734666667,0.537,0.181818182,0.333333333,0.269230769,0.269230769,0.311111111,0.153846154,0.0,0.0
Perfecto,0.682926829,0.186046512,0.9,0.46728972,0.537190083,0.555555556,0.356656641,0.454894434,0.329839704,0.608695652,0.537190083,0.18,0.161835749,0.412496967,0.5,0.555555556,0.444444444,0.386705483,0.455064194,0.210338681,0.148698885,0.449275362,0.407407407,0.768,0.276276276,0.415882112,0.409624858,0.332194705,0.272493573,0.209302326,0.071428571,0.343800979,0.009077599,0.208137715,0.385015609,0.365384615,0.072072072,0.849333333,0.644,0.212121212,0.333333333,0.333333333,0.333333333,0.422222222,0.076923077,0.0,0.0
morelz,0.731707317,0.418604651,0.693548387,0.757009346,0.758264463,0.740740741,0.456545829,0.485604607,0.423859433,0.6,0.758264463,0.13,0.178743961,0.452744666,0.4375,0.5,0.5,0.469432314,0.465049929,0.459893048,0.333828996,0.434782609,0.691358025,0.737,0.564564565,0.418747442,0.461538462,0.454312553,0.375321337,0.406976744,0.357142857,0.452487765,0.006442167,0.178403756,0.524453694,0.240384615,0.09009009,0.716,0.591,0.212121212,0.333333333,0.256410256,0.256410256,0.244444444,0.153846154,0.2,0.0
Techno,0.646341463,0.395348837,0.709677419,0.635514019,0.570247934,0.62962963,0.340509736,0.725527831,0.340937115,0.539130435,0.570247934,0.13,0.148550725,0.372022521,0.375,0.555555556,0.5,0.350315381,0.37232525,0.298573975,0.280297398,0.309178744,0.518518519,0.714,0.399399399,0.373516169,0.350511557,0.309137489,0.336760925,0.290697674,0.142857143,0.345636215,0.003806735,0.100156495,0.374609781,0.230769231,0.09009009,0.892,0.516,0.151515152,0.333333333,0.358974359,0.358974359,0.2,0.076923077,0.0,0.0
uli,0.707317073,0.372093023,0.722580645,0.644859813,0.714876033,0.666666667,0.298084534,0.550863724,0.284217016,0.582608696,0.714876033,0.16,0.124396135,0.314768751,0.4375,0.444444444,0.555555556,0.321931101,0.419876367,0.274509804,0.202230483,0.425120773,0.604938272,0.696,0.477477477,0.294105608,0.336870027,0.289496157,0.218508997,0.151162791,0.142857143,0.310154976,0.006442167,0.117370892,0.260145682,0.182692308,0.036036036,0.616,0.587,0.242424242,0.333333333,0.230769231,0.230769231,0.088888889,0.153846154,0.4,0.0
truth,0.609756098,0.441860465,0.658064516,0.570093458,0.634297521,0.62962963,0.251385151,0.575815739,0.258323058,0.513043478,0.634297521,0.166666667,0.105072464,0.273047193,0.4375,0.5,0.5,0.264677341,0.359486448,0.185383244,0.194052045,0.265700483,0.432098765,0.684,0.354354354,0.267089644,0.266009852,0.252775406,0.208226221,0.151162791,0.0,0.261623165,0.004978038,0.06885759,0.233090531,0.211538462,0.027027027,0.652,0.511,0.242424242,0.333333333,0.217948718,0.217948718,0.2,0.153846154,0.0,0.0
freakazoid,0.646341463,0.558139535,0.651612903,0.76635514,0.654958678,0.648148148,0.179832199,0.598848369,0.196362515,0.469565217,0.654958678,0.193333333,0.076086957,0.194252402,0.625,0.722222222,0.611111111,0.186317322,0.335710889,0.22459893,0.211152416,0.309178744,0.691358025,0.711,0.642642643,0.190953745,0.19022357,0.157984629,0.164524422,0.197674419,0.071428571,0.17903752,0.000292826,0.139280125,0.157127992,0.134615385,0.099099099,0.584,0.469,0.181818182,0.333333333,0.102564103,0.102564103,0.066666667,0.076923077,0.2,0.0
bq,0.670731707,0.418604651,0.712903226,0.644859813,0.659090909,0.666666667,0.16558493,0.520153551,0.160295931,0.565217391,0.659090909,0.113333333,0.06884058,0.174185239,0.375,0.611111111,0.5,0.172003882,0.404184498,0.140819964,0.128624535,0.31884058,0.530864198,0.73,0.459459459,0.166803111,0.17165593,0.166524338,0.11311054,0.209302326,0.0,0.165579119,0.009956076,0.050078247,0.172736733,0.067307692,0.027027027,0.666666667,0.569,0.242424242,0.333333333,0.128205128,0.128205128,0.133333333,0.076923077,0.2,0.0
ZEDKO,0.682926829,0.325581395,0.748387097,0.626168224,0.611570248,0.648148148,0.738166851,0.627639155,0.703606658,0.582608696,0.611570248,0.116666667,0.310386473,0.792866067,0.3125,0.444444444,0.444444444,0.786026201,0.447931526,0.688057041,0.528624535,0.405797101,0.592592593,0.753,0.486486486,0.765656979,0.810913225,0.70794193,0.580976864,0.488372093,0.285714286,0.744902121,0.034846266,0.159624413,0.778355879,0.394230769,0.234234234,0.713333333,0.566,0.242424242,0.333333333,0.551282051,0.551282051,0.377777778,0.384615385,0.0,0.0
s1ren,0.670731707,0.255813953,0.806451613,0.53271028,0.539256198,0.611111111,0.368687668,0.575815739,0.340320592,0.608695652,0.539256198,0.096666667,0.157004831,0.40422068,0.3125,0.611111111,0.611111111,0.38913149,0.458868283,0.211229947,0.224535316,0.260869565,0.358024691,0.697,0.261261261,0.398894801,0.401288367,0.33646456,0.326478149,0.26744186,0.142857143,0.382137031,0.00556369,0.097026604,0.357960458,0.336538462,0.09009009,0.804,0.58,0.272727273,0.333333333,0.320512821,0.320512821,0.377777778,0.461538462,0.0,0.0
CYPHER,0.731707317,0.465116279,0.709677419,0.785046729,0.727272727,0.722222222,0.888238088,0.608445298,0.856504316,0.573913043,0.727272727,0.14,0.345410628,0.894448992,0.5,0.611111111,0.555555556,0.910237749,0.427009035,0.918003565,0.820074349,0.328502415,0.641975309,0.724,0.558558559,0.844248874,0.898446381,0.850555081,0.791773779,0.755813953,0.928571429,0.886215334,0.010541728,0.467918623,0.898022893,0.692307692,0.162162162,0.701333333,0.599,0.212121212,0.333333333,0.58974359,0.58974359,0.533333333,0.461538462,0.0,0.0
br0,0.719512195,0.325581395,0.780645161,0.61682243,0.704545455,0.685185185,0.198037043,0.598848369,0.17987053,0.617391304,0.704545455,0.183333333,0.078502415,0.206156651,0.5,0.611111111,0.611111111,0.206695779,0.44127437,0.13368984,0.115241636,0.347826087,0.456790123,0.709,0.345345345,0.19525174,0.207275483,0.189581554,0.195372751,0.081395349,0.071428571,0.191272431,0.010834553,0.145539906,0.186264308,0.115384615,0.063063063,0.726666667,0.682,0.272727273,0.333333333,0.153846154,0.153846154,0.111111111,0.307692308,0.0,0.0
EMIYA,0.670731707,0.325581395,0.729032258,0.588785047,0.613636364,0.648148148,0.464777584,0.514395393,0.441584464,0.582608696,0.613636364,0.22,0.200483092,0.500134915,0.375,0.555555556,0.611111111,0.490538574,0.435092725,0.309269162,0.228996283,0.425120773,0.456790123,0.727,0.345345345,0.486492018,0.500189466,0.446626815,0.390745501,0.290697674,0.214285714,0.433115824,0.018740849,0.372456964,0.490114464,0.509615385,0.054054054,0.670666667,0.569,0.212121212,0.333333333,0.717948718,0.717948718,0.533333333,0.461538462,0.0,0.0
VINI,0.670731707,0.325581395,0.761290323,0.61682243,0.584710744,0.592592593,0.321829983,0.428023033,0.31350185,0.556521739,0.584710744,0.16,0.137681159,0.358531038,0.4375,0.444444444,0.5,0.336972344,0.40085592,0.284313725,0.275092937,0.29468599,0.50617284,0.688,0.405405405,0.360417519,0.339143615,0.310845431,0.293059126,0.186046512,0.071428571,0.319942904,0.021376281,0.10485133,0.306971904,0.336538462,0.054054054,0.706666667,0.565,0.212121212,0.333333333,0.141025641,0.141025641,0.266666667,0.076923077,0.4,0.0
STYKO,0.658536585,0.302325581,0.741935484,0.570093458,0.584710744,0.592592593,0.606142156,0.73512476,0.581843403,0.573913043,0.584710744,0.156666667,0.263285024,0.674050324,0.375,0.444444444,0.388888889,0.639980592,0.427009035,0.462566845,0.381412639,0.367149758,0.481481481,0.721,0.354354354,0.674375767,0.658203865,0.568744663,0.496143959,0.38372093,0.714285714,0.590538336,0.0477306,0.234741784,0.603537981,0.432692308,0.135135135,0.828,0.557,0.212121212,0.333333333,0.384615385,0.384615385,0.466666667,0.307692308,0.2,0.0
kory,0.658536585,0.372093023,0.716129032,0.61682243,0.634297521,0.62962963,0.460345101,0.593090211,0.455147965,0.547826087,0.634297521,0.22,0.198067633,0.500134915,0.5,0.611111111,0.611111111,0.495390587,0.379933428,0.393939394,0.327137546,0.362318841,0.530864198,0.686,0.408408408,0.48239869,0.515725654,0.445772844,0.357326478,0.209302326,0.214285714,0.456973899,0.021083455,0.175273865,0.455775234,0.557692308,0.09009009,0.694666667,0.582,0.363636364,0.333333333,0.217948718,0.217948718,0.288888889,0.230769231,0.0,0.0
DemQQ,0.695121951,0.302325581,0.75483871,0.635514019,0.632231405,0.62962963,0.458762071,0.596928983,0.42987053,0.6,0.632231405,0.146666667,0.199275362,0.497413944,0.5,0.555555556,0.5,0.486171761,0.453162149,0.382352941,0.350185874,0.31884058,0.50617284,0.749,0.402402402,0.48526402,0.49867374,0.444918873,0.344473008,0.360465116,0.214285714,0.457381729,0.020497804,0.222222222,0.432882414,0.307692308,0.081081081,0.86,0.62,0.242424242,0.333333333,0.41025641,0.41025641,0.377777778,0.307692308,0.4,0.0
J1rah,0.597560976,0.395348837,0.722580645,0.542056075,0.555785124,0.555555556,0.183156562,0.499040307,0.193279901,0.495652174,0.555785124,0.136666667,0.084541063,0.211938715,0.375,0.611111111,0.444444444,0.19650655,0.355206847,0.143493761,0.16133829,0.236714976,0.419753086,0.747,0.372372372,0.214285714,0.20917014,0.163108454,0.136246787,0.11627907,0.357142857,0.175570962,0.00761347,0.115805947,0.195629553,0.096153846,0.036036036,0.769333333,0.465,0.181818182,0.30952383,0.08974359,0.08974359,0.177777778,0.153846154,0.0,0.0
DAVEY,0.0,0.88372093,0.0,0.0,0.138429752,0.0,0.0,0.884836852,0.000154131,0.0,0.138429752,0.026666667,0.0,0.00208381,0.9375,0.611111111,0.611111111,0.0,0.40085592,0.0,0.001486989,0.038647343,0.12345679,1.0,1.0,0.001227998,0.000378931,0.0,0.0,0.0,0.0,0.0,0.000585652,0.0,0.002081165,0.0,0.0,0.0,0.0,0.0,0.30952383,0.0,1e-11,0.0,0.0,0.0,0.0
xfl0ud,0.634146341,0.209302326,0.780645161,0.439252336,0.497933884,0.537037037,0.365521608,0.489443378,0.345869297,0.582608696,0.497933884,0.193333333,0.166666667,0.427689056,0.375,0.5,0.5,0.3930131,0.432239658,0.160427807,0.171003717,0.256038647,0.283950617,0.79,0.213213213,0.437986083,0.413793103,0.334756618,0.300771208,0.197674419,0.214285714,0.369698206,0.00556369,0.186228482,0.339229969,0.384615385,0.063063063,0.805333333,0.504,0.272727273,0.333333333,0.448717949,0.448717949,0.4,0.384615385,0.2,0.0
arrozdoce,0.634146341,0.441860465,0.670967742,0.598130841,0.615702479,0.648148148,0.391958208,0.679462572,0.393649815,0.539130435,0.615702479,0.153333333,0.163043478,0.41793891,0.3125,0.5,0.5,0.409995148,0.36424156,0.295008913,0.28401487,0.299516908,0.456790123,0.699,0.399399399,0.406058125,0.411140584,0.38941076,0.318766067,0.255813953,0.285714286,0.392944535,0.007027818,0.151799687,0.417273673,0.240384615,0.162162162,0.617333333,0.5,0.181818182,0.30952383,0.371794872,0.371794872,0.266666667,0.153846154,0.2,0.0
Jerry,0.670731707,0.395348837,0.735483871,0.635514019,0.650826446,0.611111111,0.672312807,0.426103647,0.686806412,0.52173913,0.650826446,0.2,0.288647343,0.740714119,0.5,0.611111111,0.444444444,0.715186803,0.301949596,0.639928699,0.579925651,0.323671498,0.555555556,0.716,0.447447447,0.731273025,0.733990148,0.659265585,0.506426735,0.453488372,0.285714286,0.650489396,0.009077599,0.588419405,0.632674298,0.423076923,0.099099099,0.810666667,0.575,0.242424242,0.30952383,0.435897436,0.435897436,0.266666667,0.153846154,0.0,0.0
AZR,0.804878049,0.418604651,0.764516129,0.747663551,0.840909091,0.814814815,0.067911984,0.650671785,0.058569667,0.652173913,0.840909091,0.216666667,0.025362319,0.06500627,0.625,0.722222222,0.611111111,0.066229985,0.424631479,0.047237077,0.031226766,0.487922705,0.543209877,0.815,0.438438438,0.058943921,0.06176582,0.060631939,0.089974293,0.058139535,0.0,0.070146819,0.000878477,0.031298905,0.066597294,0.028846154,0.009009009,0.726666667,0.591,0.181818182,0.30952383,0.064102564,0.064102564,0.0,0.0,0.2,0.0
nitr0,0.512195122,0.348837209,0.712903226,0.429906542,0.392561983,0.425925926,0.348899794,0.502879079,0.403051788,0.426086957,0.392561983,0.163333333,0.177536232,0.452404545,0.375,0.611111111,0.444444444,0.384522077,0.205896339,0.263814617,0.304832714,0.22705314,0.37037037,0.717,0.309309309,0.48976668,0.420613869,0.302305722,0.259640103,0.244186047,0.0,0.336663948,0.004685212,0.264475743,0.346514048,0.375,0.063063063,0.793333333,0.372,0.121212121,0.30952383,0.282051282,0.282051282,0.355555556,0.0,0.2,0.0
Ex3rcice,0.634146341,0.325581395,0.674193548,0.570093458,0.576446281,0.62962963,0.63542821,0.642994242,0.613594328,0.573913043,0.576446281,0.133333333,0.268115942,0.691963385,0.3125,0.444444444,0.555555556,0.66084425,0.4170233,0.426024955,0.366542751,0.347826087,0.432098765,0.745,0.342342342,0.689111748,0.660856385,0.612297182,0.570694087,0.453488372,0.214285714,0.637438825,0.023718887,0.14084507,0.676378772,0.432692308,0.324324324,0.736,0.529,0.272727273,0.30952383,0.551282051,0.551282051,0.466666667,0.538461538,0.2,0.0
Stev0se,0.646341463,0.441860465,0.596774194,0.719626168,0.576446281,0.685185185,0.472217825,0.213051823,0.459926017,0.565217391,0.576446281,0.14,0.193236715,0.48925103,0.25,0.444444444,0.444444444,0.488597768,0.40085592,0.497326203,0.36802974,0.425120773,0.679012346,0.751,0.606606607,0.468481375,0.484653278,0.46029035,0.419023136,0.372093023,0.142857143,0.140293638,0.486383602,0.312989045,0.420395421,0.346153846,0.081081081,0.572,0.522,0.272727273,0.30952383,0.448717949,0.448717949,0.377777778,0.076923077,0.4,0.0
pr,0.597560976,0.465116279,0.674193548,0.560747664,0.588842975,0.611111111,0.042900111,0.512476008,0.044235512,0.486956522,0.588842975,0.096666667,0.018115942,0.048226947,0.3125,0.722222222,0.666666667,0.04294032,0.393723252,0.027629234,0.027509294,0.285024155,0.395061728,0.688,0.345345345,0.048301269,0.042440318,0.035866781,0.051413882,0.046511628,0.0,0.043026101,0.000585652,0.020344288,0.049947971,0.009615385,0.0,0.333333333,0.438,0.060606061,0.30952383,0.064102564,0.064102564,0.066666667,0.0,0.0,0.0
